event_id,session_id,student_id,domain,event_type,question_id,value,timestamp
evt-00013254,sess-00361,S-596,data_viz,question_view,dv-sr-confidence-mpl,,2026-03-04 17:26:29
evt-00043898,sess-01172,S-518,python_fundamentals,option_select,py-k-patterns-d3-01,C,2026-01-20 12:02:26
evt-00065867,sess-01767,S-569,python_fundamentals,question_view,py-k-basics-d1-01,,2026-01-24 10:28:14
evt-00042320,sess-01133,S-078,sql_duckdb,answer_submit,sq-sr-confidence-joins,B,2026-04-03 03:29:47
evt-00040656,sess-01088,S-519,python_fundamentals,answer_submit,py-k-patterns-d3-01,C,2026-01-20 09:10:06
evt-00051465,sess-01376,S-003,python_fundamentals,option_select,py-a-ds-d2-01,C,2026-01-16 18:23:06
evt-00036084,sess-00969,S-691,python_fundamentals,answer_submit,py-sr-confidence-patterns,B,2026-01-19 17:07:46
evt-00015280,sess-00414,S-722,python_fundamentals,question_view,py-a-ds-d2-01,,2026-01-29 18:29:54
evt-00020922,sess-00564,S-417,sql_duckdb,option_select,sq-sr-confidence-agg,C,2026-04-02 11:39:53
evt-00062379,sess-01675,S-725,sql_duckdb,question_view,sq-k-select-d1-01,,2026-03-15 15:39:24
evt-00035032,sess-00939,S-297,python_fundamentals,answer_submit,py-sr-confidence-ds,A,2026-01-15 05:10:32
evt-00022526,sess-00611,S-686,python_fundamentals,question_view,py-k-basics-d1-03,,2026-01-10 19:47:53
evt-00028433,sess-00768,S-821,python_fundamentals,question_view,py-k-basics-d1-01,,2026-01-24 13:11:18
evt-00052832,sess-01415,S-679,pandas_core,question_view,pd-sr-confidence-merge,,2026-02-06 16:56:24
evt-00009790,sess-00267,S-731,python_fundamentals,option_select,py-k-basics-d1-03,C,2026-01-15 21:19:15
evt-00022515,sess-00611,S-686,python_fundamentals,option_select,py-sr-confidence-patterns,C,2026-01-10 19:46:00
evt-00001350,sess-00036,S-372,sql_duckdb,session_end,,,2026-03-22 13:45:12
evt-00019471,sess-00522,S-630,python_fundamentals,option_select,py-sr-confidence-patterns,D,2026-01-28 21:52:41
evt-00056807,sess-01522,S-113,python_fundamentals,option_select,py-sr-confidence-basics,C,2026-01-11 20:04:28
evt-00011403,sess-00312,S-598,data_viz,answer_submit,dv-k-design-d2-01,B,2026-02-17 09:34:24
evt-00062412,sess-01676,S-725,data_viz,option_select,dv-k-sns-d2-01,A,2026-02-21 12:59:46
evt-00064325,sess-01727,S-646,data_viz,option_select,dv-sr-confidence-design,D,2026-02-22 17:33:29
evt-00054665,sess-01464,S-528,data_viz,option_select,dv-a-design-d2-01,D,2026-02-26 17:35:03
evt-00013750,sess-00374,S-472,sql_duckdb,option_select,sq-k-select-d1-01,B,2026-03-27 18:31:58
evt-00067076,sess-01801,S-697,sql_duckdb,answer_submit,sq-k-agg-d2-01,B,2026-03-30 08:21:46
evt-00011638,sess-00318,S-121,sql_duckdb,question_view,sq-a-window-d3-01,,2026-04-01 13:01:56
evt-00015270,sess-00414,S-722,python_fundamentals,option_select,py-k-ds-d2-01,C,2026-01-29 18:28:49
evt-00044815,sess-01197,S-762,python_fundamentals,answer_submit,py-sr-experience-oop,B,2026-01-20 16:28:41
evt-00055889,sess-01496,S-259,python_fundamentals,option_select,py-a-patterns-d3-01,B,2026-01-14 16:23:55
evt-00019729,sess-00528,S-018,python_fundamentals,option_select,py-sr-confidence-patterns,D,2026-01-30 14:23:06
evt-00044362,sess-01186,S-461,pandas_core,answer_submit,pd-k-merge-d2-01,B,2026-02-06 16:31:58
evt-00018800,sess-00505,S-238,python_fundamentals,session_end,,,2026-01-15 12:31:08
evt-00014248,sess-00387,S-730,python_fundamentals,answer_submit,py-k-patterns-d3-01,C,2026-01-28 22:38:23
evt-00047180,sess-01261,S-677,python_fundamentals,question_view,py-sr-confidence-patterns,,2026-01-29 10:32:11
evt-00050904,sess-01362,S-051,pandas_core,answer_submit,pd-k-merge-d2-01,A,2026-02-01 08:36:36
evt-00001669,sess-00046,S-257,sql_duckdb,question_view,sq-k-window-d3-01,,2026-03-29 10:02:33
evt-00044494,sess-01189,S-063,data_viz,session_end,,,2026-02-20 08:39:29
evt-00054663,sess-01464,S-528,data_viz,question_view,dv-a-design-d2-01,,2026-02-26 17:34:47
evt-00057986,sess-01553,S-576,sql_duckdb,answer_submit,sq-a-window-d3-01,D,2026-03-28 17:15:18
evt-00013443,sess-00366,S-614,pandas_core,answer_submit,pd-k-merge-d2-01,C,2026-02-11 18:13:27
evt-00013434,sess-00366,S-614,pandas_core,answer_submit,pd-k-series-d1-02,D,2026-02-11 18:12:23
evt-00035159,sess-00942,S-111,sql_duckdb,session_start,,,2026-03-17 15:46:00
evt-00024748,sess-00669,S-305,pandas_core,option_select,pd-k-groupby-d2-01,C,2026-01-30 17:28:30
evt-00012420,sess-00339,S-197,python_fundamentals,option_select,py-k-ds-d2-01,B,2026-01-28 15:00:15
evt-00023201,sess-00627,S-001,pandas_core,option_select,pd-sr-confidence-groupby,D,2026-01-25 19:58:01
evt-00044851,sess-01197,S-762,python_fundamentals,option_select,py-k-oop-d2-02,B,
evt-00060217,sess-01616,S-143,pandas_core,option_select,pd-sr-confidence-cleaning,A,2026-02-10 21:21:49
evt-00007844,sess-00216,S-258,python_fundamentals,answer_submit,py-k-basics-d1-01,C,2026-01-29 21:59:30
evt-00062862,sess-01689,S-495,pandas_core,option_select,pd-sr-confidence-groupby,A,2026-02-11 16:06:18
evt-00015993,sess-00434,S-515,python_fundamentals,option_select,py-sr-confidence-patterns,A,2026-01-14 17:42:50
evt-00059898,sess-01607,S-464,python_fundamentals,option_select,py-k-ds-d2-03,C,2026-01-12 11:22:40
evt-00040604,sess-01088,S-519,python_fundamentals,answer_submit,py-sr-confidence-ds,D,2026-01-20 09:03:30
evt-00023649,sess-00637,S-243,python_fundamentals,option_select,py-a-patterns-d3-01,B,2026-01-26 13:29:07
evt-00067780,sess-01819,S-426,pandas_core,session_start,,,2026-01-27 20:17:00
evt-00050676,sess-01354,S-148,python_fundamentals,option_select,py-k-patterns-d2-01,C,2026-01-10 10:28:16
evt-00051499,sess-01379,S-750,pandas_core,option_select,pd-sr-confidence-groupby,B,2026-02-13 14:02:19
evt-00066955,sess-01798,S-697,python_fundamentals,option_select,py-k-basics-d1-02,B,2026-01-29 10:58:00
evt-00012931,sess-00352,S-368,python_fundamentals,question_view,py-sr-experience-basics,,2026-01-10 11:40:16
evt-00007346,sess-00203,S-606,python_fundamentals,option_select,py-k-ds-d2-01,D,2026-01-30 18:54:11
evt-00063423,sess-01704,S-607,python_fundamentals,question_view,py-sr-confidence-ds,,2026-01-22 21:03:55
evt-00048170,sess-01287,S-109,python_fundamentals,option_select,py-k-ds-d2-02,A,2026-01-22 05:47:44
evt-00031369,sess-00844,S-374,python_fundamentals,session_end,,,2026-01-27 08:47:19
evt-00040018,sess-01072,S-315,data_viz,option_select,dv-sr-confidence-design,C,2026-02-15 09:32:43
evt-00059010,sess-01585,S-355,data_viz,answer_submit,dv-k-mpl-d1-01,C,2026-02-24 10:53:06
evt-00065349,sess-01753,S-684,data_viz,question_view,dv-k-sns-d2-01,,2026-02-23 10:08:57
evt-00003915,sess-00107,S-551,python_fundamentals,answer_submit,py-sr-confidence-ds,C,2026-01-20 22:44:34
evt-00005296,sess-00144,S-217,python_fundamentals,option_select,py-k-patterns-d2-02,A,2026-01-28 22:36:19
evt-00057765,sess-01546,S-490,python_fundamentals,option_select,py-k-basics-d1-01,C,2026-01-21 20:20:23
evt-00005527,sess-00151,S-101,pandas_core,question_view,pd-sr-confidence-merge,,2026-01-28 14:29:25
evt-00031515,sess-00847,S-090,python_fundamentals,option_select,py-k-ds-d2-03,B,2026-01-20 20:31:27
evt-00009540,sess-00262,S-727,data_viz,option_select,dv-k-sns-d2-01,C,2026-02-14 15:53:24
evt-00004440,sess-00123,S-373,pandas_core,question_view,pd-sr-confidence-cleaning,,2026-02-04 19:26:37
evt-00046778,sess-01251,S-809,pandas_core,option_select,pd-sr-confidence-cleaning,D,2026-01-24 14:00:02
evt-00035396,sess-00950,S-467,pandas_core,question_view,pd-k-merge-d2-01,,2026-02-05 18:08:59
evt-00064330,sess-01727,S-646,data_viz,question_view,dv-k-sns-d2-01,,2026-02-22 17:33:54
evt-00019804,sess-00529,S-018,pandas_core,option_select,pd-k-merge-d2-01,A,2026-02-04 13:54:08
evt-00061326,sess-01647,S-387,pandas_core,option_select,pd-k-groupby-d2-01,D,2026-02-01 04:52:20
evt-00057588,sess-01541,S-739,sql_duckdb,option_select,sq-k-select-d1-01,B,2026-03-16 10:01:54
evt-00067343,sess-01808,S-390,data_viz,option_select,dv-a-design-d2-01,D,2026-02-28 15:30:29
evt-00020569,sess-00552,S-819,sql_duckdb,question_view,sq-sr-confidence-joins,,2026-03-23 22:19:33
evt-00025520,sess-00690,S-445,pandas_core,option_select,pd-k-series-d1-01,A,2026-02-03 22:59:56
evt-00022845,sess-00618,S-214,data_viz,question_view,dv-sr-confidence-design,,2026-02-25 09:05:15
evt-00000583,sess-00016,S-201,python_fundamentals,question_view,py-sr-confidence-oop,,2026-01-19 14:41:00
evt-00037760,sess-01010,S-309,pandas_core,question_view,pd-k-merge-d2-01,,2026-01-24 20:39:39
evt-00011812,sess-00323,S-407,pandas_core,answer_submit,pd-k-merge-d2-01,A,2026-01-24 10:10:43
evt-00006646,sess-00186,S-381,sql_duckdb,question_view,sq-k-select-d1-01,,2026-03-24 15:21:16
evt-00046274,sess-01238,S-394,python_fundamentals,option_select,py-sr-experience-patterns,D,2026-01-14 18:29:31
evt-00053817,sess-01441,S-602,python_fundamentals,question_view,py-a-patterns-d3-01,,2026-01-29 21:37:47
evt-00066250,sess-01777,S-398,sql_duckdb,answer_submit,sq-sr-confidence-select,B,2026-04-03 19:59:33
evt-00038070,sess-01019,S-303,pandas_core,question_view,pd-sr-confidence-groupby,,2026-02-09 12:16:47
evt-00016887,sess-00457,S-008,python_fundamentals,answer_submit,py-a-patterns-d3-01,B,2026-01-24 09:38:16
evt-00023482,sess-00633,S-122,sql_duckdb,question_view,sq-k-window-d3-01,,2026-03-18 15:07:17
evt-00042552,sess-01140,S-659,pandas_core,answer_submit,pd-k-series-d1-02,B,2026-01-26 09:47:30
evt-00050705,sess-01355,S-148,data_viz,question_view,dv-k-design-d2-01,,2026-03-04 12:20:52
evt-00053613,sess-01437,S-376,python_fundamentals,answer_submit,py-sr-confidence-patterns,B,2026-01-16 19:37:58
evt-00023157,sess-00626,S-603,python_fundamentals,option_select,py-k-ds-d2-01,B,2026-01-29 10:40:11
evt-00018658,sess-00502,S-064,pandas_core,answer_submit,pd-k-cleaning-d2-01,D,2026-02-04 18:12:31
evt-00026162,sess-00709,S-218,python_fundamentals,answer_submit,py-k-basics-d1-03,C,2026-01-25 14:51:19
evt-00044548,sess-01191,S-063,python_fundamentals,option_select,py-sr-experience-ds,D,2026-01-16 08:45:39
evt-00034756,sess-00932,S-357,python_fundamentals,answer_submit,py-k-basics-d1-01,C,2026-01-12 10:15:56
evt-00020116,sess-00538,S-279,pandas_core,answer_submit,pd-k-cleaning-d2-01,A,2026-02-10 13:09:10
evt-00052298,sess-01402,S-633,pandas_core,option_select,pd-sr-confidence-cleaning,C,2026-02-11 20:26:59
evt-00024643,sess-00664,S-672,sql_duckdb,option_select,sq-k-select-d1-01,C,2026-03-26 08:15:48
evt-00026223,sess-00711,S-218,pandas_core,answer_submit,pd-sr-confidence-series,C,2026-02-05 13:04:07
evt-00050395,sess-01346,S-011,python_fundamentals,answer_submit,py-k-patterns-d3-01,C,2026-01-29 13:58:08
evt-00001773,sess-00049,S-274,python_fundamentals,answer_submit,py-k-patterns-d2-01,A,2026-01-17 15:10:51
evt-00037395,sess-00999,S-212,python_fundamentals,answer_submit,py-k-oop-d2-02,D,2026-01-27 16:21:02
evt-00063360,sess-01702,S-287,data_viz,answer_submit,dv-sr-confidence-mpl,C,2026-02-28 17:04:31
evt-00004125,sess-00114,S-348,python_fundamentals,question_view,py-sr-experience-patterns,,2026-01-22 14:50:37
evt-00062588,sess-01681,S-302,pandas_core,option_select,pd-sr-confidence-series,A,2026-01-26 12:56:28
evt-00012616,sess-00343,S-601,pandas_core,answer_submit,pd-k-groupby-d2-01,A,2026-02-12 13:37:38
evt-00068034,sess-01826,S-704,pandas_core,option_select,pd-k-groupby-d2-01,A,2026-02-01 18:59:14
evt-00012121,sess-00332,S-781,python_fundamentals,answer_submit,py-k-ds-d2-03,D,2026-01-29 20:11:52
evt-00049084,sess-01310,S-737,pandas_core,session_end,,,2026-01-24 11:37:39
evt-00052243,sess-01400,S-633,python_fundamentals,question_view,py-a-ds-d2-01,,2026-01-27 16:11:16
evt-00059058,sess-01587,S-355,pandas_core,option_select,pd-sr-confidence-series,B,2026-01-24 15:30:33
evt-00058851,sess-01581,S-170,sql_duckdb,question_view,sq-k-window-d3-01,,2026-03-20 17:32:21
evt-00002453,sess-00067,S-404,python_fundamentals,answer_submit,py-sr-confidence-patterns,A,2026-01-10 11:02:04
evt-00002975,sess-00081,S-477,pandas_core,option_select,pd-sr-confidence-groupby,D,2026-02-08 10:04:36
evt-00067018,sess-01799,S-697,pandas_core,answer_submit,pd-k-cleaning-d2-01,C,2026-02-04 18:18:01
evt-00059470,sess-01597,S-371,pandas_core,answer_submit,pd-sr-confidence-merge,B,2026-02-12 19:36:03
evt-00012957,sess-00352,S-368,python_fundamentals,option_select,py-k-basics-d1-01,D,2026-01-10 11:43:15
evt-00015997,sess-00434,S-515,python_fundamentals,option_select,py-sr-experience-patterns,C,2026-01-14 17:43:21
evt-00043164,sess-01155,S-045,pandas_core,answer_submit,pd-sr-confidence-cleaning,A,2026-02-01 17:03:51
evt-00019576,sess-00524,S-009,pandas_core,option_select,pd-k-groupby-d2-01,C,2026-01-24 11:39:12
evt-00032306,sess-00868,S-612,python_fundamentals,question_view,py-sr-experience-basics,,2026-01-16 12:35:53
evt-00011229,sess-00309,S-168,python_fundamentals,option_select,py-sr-confidence-patterns,B,2026-01-12 15:14:06
evt-00029877,sess-00806,S-285,data_viz,option_select,dv-k-sns-d2-01,D,2026-03-04 14:09:15
evt-00044753,sess-01196,S-680,python_fundamentals,question_view,py-k-basics-d1-03,,2026-01-28 15:23:20
evt-00021364,sess-00582,S-497,data_viz,option_select,dv-k-mpl-d1-01,D,2026-02-26 14:57:27
evt-00005356,sess-00146,S-217,data_viz,answer_submit,dv-k-design-d2-01,A,2026-02-17 16:58:29
evt-00013760,sess-00374,S-472,sql_duckdb,answer_submit,sq-k-window-d3-01,A,2026-03-27 18:33:27
evt-00014247,sess-00387,S-730,python_fundamentals,option_select,py-k-patterns-d3-01,B,2026-01-28 22:38:21
evt-00023569,sess-00636,S-243,data_viz,option_select,dv-k-sns-d2-01,D,2026-03-06 21:46:27
evt-00002675,sess-00072,S-335,python_fundamentals,question_view,py-k-oop-d2-01,,2026-01-13 14:06:37
evt-00032778,sess-00879,S-573,python_fundamentals,option_select,py-k-oop-d2-02,B,2026-01-30 10:10:06
evt-00021176,sess-00572,S-726,data_viz,answer_submit,dv-sr-confidence-design,D,2026-02-24 21:17:06
evt-00040344,sess-01082,S-293,sql_duckdb,question_view,sq-sr-confidence-window,,2026-03-25 20:36:53
evt-00067775,sess-01818,S-426,data_viz,answer_submit,dv-k-design-d2-01,C,2026-02-24 17:06:52
evt-00046354,sess-01240,S-394,pandas_core,question_view,pd-sr-confidence-merge,,2026-01-30 19:08:03
evt-00017730,sess-00480,S-081,python_fundamentals,option_select,py-a-ds-d2-01,C,2026-01-24 16:55:22
evt-00016126,sess-00437,S-696,pandas_core,answer_submit,pd-k-merge-d2-01,A,2026-01-26 22:04:13
evt-00027399,sess-00740,S-419,python_fundamentals,question_view,py-sr-confidence-basics,,2026-01-25 08:21:27
evt-00046510,sess-01243,S-153,python_fundamentals,option_select,py-k-patterns-d3-01,C,2026-01-27 15:34:15
evt-00005096,sess-00140,S-738,pandas_core,question_view,pd-a-groupby-d2-01,,2026-02-02 11:00:28
evt-00021854,sess-00594,S-385,python_fundamentals,answer_submit,py-sr-confidence-patterns,C,2026-01-22 17:11:55
evt-00041937,sess-01122,S-165,python_fundamentals,question_view,py-k-patterns-d3-01,,2026-01-23 13:44:50
evt-00037178,sess-00995,S-530,python_fundamentals,session_start,,,2026-01-28 09:19:00
evt-00017750,sess-00480,S-081,python_fundamentals,option_select,py-a-patterns-d3-01,C,2026-01-24 16:57:41
evt-00025462,sess-00688,S-743,sql_duckdb,answer_submit,sq-k-window-d3-01,A,2026-03-30 15:27:17
evt-00031042,sess-00837,S-249,sql_duckdb,question_view,sq-sr-confidence-select,,2026-03-22 09:29:12
evt-00016991,sess-00461,S-420,pandas_core,option_select,pd-sr-confidence-groupby,C,2026-02-09 15:32:10
evt-00046574,sess-01245,S-253,sql_duckdb,question_view,sq-a-window-d3-01,,2026-03-21 21:23:26
evt-00010577,sess-00291,S-031,python_fundamentals,option_select,py-sr-confidence-basics,C,2026-01-22 20:24:28
evt-00006428,sess-00180,S-525,python_fundamentals,option_select,py-k-basics-d1-02,A,2026-01-30 17:01:23
evt-00013227,sess-00360,S-225,sql_duckdb,option_select,sq-sr-confidence-agg,D,2026-04-02 21:30:48
evt-00049711,sess-01327,S-764,python_fundamentals,answer_submit,py-k-oop-d2-01,D,2026-01-25 11:07:13
evt-00059567,sess-01599,S-371,python_fundamentals,option_select,py-k-ds-d2-03,A,
evt-00057124,sess-01528,S-299,sql_duckdb,option_select,sq-k-joins-d2-01,B,2026-03-20 08:26:22
evt-00038188,sess-01023,S-624,sql_duckdb,option_select,sq-a-window-d3-01,B,2026-03-26 22:27:59
evt-00062778,sess-01687,S-268,sql_duckdb,question_view,sq-a-window-d3-01,,2026-03-29 11:52:11
evt-00011654,sess-00319,S-121,pandas_core,answer_submit,pd-sr-confidence-groupby,B,2026-02-03 19:08:36
evt-00033003,sess-00886,S-705,data_viz,option_select,dv-k-design-d2-01,D,2026-03-01 16:38:06
evt-00031182,sess-00840,S-249,pandas_core,option_select,pd-k-series-d1-01,B,2026-02-06 20:19:13
evt-00026684,sess-00721,S-388,python_fundamentals,answer_submit,py-sr-confidence-patterns,A,2026-01-12 17:26:19
evt-00016130,sess-00437,S-696,pandas_core,option_select,pd-a-groupby-d2-01,B,2026-01-26 22:04:39
evt-00028552,sess-00771,S-821,data_viz,question_view,dv-sr-confidence-design,,2026-03-01 22:49:21
evt-00017889,sess-00484,S-058,pandas_core,option_select,pd-sr-confidence-cleaning,D,2026-02-03 22:14:43
evt-00051555,sess-01380,S-750,sql_duckdb,option_select,sq-k-window-d3-01,D,2026-03-30 10:42:22
evt-00002754,sess-00076,S-140,python_fundamentals,answer_submit,py-sr-confidence-patterns,B,2026-01-19 16:45:36
evt-00025354,sess-00686,S-743,data_viz,answer_submit,dv-k-mpl-d1-01,B,2026-02-27 17:03:09
evt-00048015,sess-01282,S-531,pandas_core,option_select,pd-sr-confidence-merge,D,2026-02-12 17:28:55
evt-00015005,sess-00408,S-442,python_fundamentals,question_view,py-sr-confidence-ds,,2026-01-19 12:24:49
evt-00023085,sess-00624,S-603,sql_duckdb,option_select,sq-k-window-d3-01,B,2026-04-02 23:00:49
evt-00003279,sess-00088,S-132,python_fundamentals,option_select,py-a-patterns-d3-01,C,2026-01-14 17:21:59
evt-00039570,sess-01059,S-586,pandas_core,question_view,pd-k-merge-d2-01,,2026-02-02 16:12:14
evt-00019112,sess-00513,S-334,python_fundamentals,option_select,py-k-patterns-d2-01,B,2026-01-14 10:38:06
evt-00066229,sess-01776,S-398,data_viz,answer_submit,dv-sr-confidence-sns,C,2026-03-06 16:38:14
evt-00015291,sess-00414,S-722,python_fundamentals,answer_submit,py-k-patterns-d2-01,D,2026-01-29 18:31:41
evt-00004819,sess-00133,S-255,data_viz,option_select,dv-sr-confidence-design,C,2026-02-19 11:03:11
evt-00030380,sess-00819,S-004,python_fundamentals,session_start,,,2026-01-17 16:35:00
evt-00034840,sess-00933,S-360,python_fundamentals,option_select,py-k-ds-d2-02,C,2026-01-18 15:14:56
evt-00014038,sess-00383,S-415,python_fundamentals,question_view,py-sr-confidence-patterns,,2026-01-20 09:56:32
evt-00015700,sess-00426,S-469,pandas_core,question_view,pd-k-series-d1-01,,2026-02-05 08:43:48
evt-00015403,sess-00419,S-506,python_fundamentals,option_select,py-k-basics-d1-01,A,2026-01-20 22:44:11
evt-00024457,sess-00659,S-370,python_fundamentals,answer_submit,py-k-patterns-d2-02,A,2026-01-18 22:43:20
evt-00062257,sess-01672,S-124,python_fundamentals,option_select,py-sr-experience-patterns,D,2026-01-25 14:08:53
evt-00059572,sess-01599,S-371,python_fundamentals,question_view,py-k-oop-d2-01,,2026-01-19 19:42:12
evt-00065940,sess-01768,S-569,pandas_core,answer_submit,pd-k-merge-d2-01,B,2026-01-24 15:04:52
evt-00026441,sess-00716,S-323,data_viz,answer_submit,dv-k-mpl-d1-01,B,2026-02-24 21:11:55
evt-00015695,sess-00426,S-469,pandas_core,option_select,pd-sr-confidence-groupby,C,2026-02-05 08:43:02
evt-00044601,sess-01191,S-063,python_fundamentals,answer_submit,py-a-patterns-d3-01,A,2026-01-16 08:53:13
evt-00040082,sess-01075,S-315,python_fundamentals,question_view,py-k-ds-d2-03,,2026-01-12 09:42:18
evt-00058065,sess-01557,S-377,pandas_core,option_select,pd-k-series-d1-02,D,2026-02-13 18:16:37
evt-00008865,sess-00244,S-006,python_fundamentals,question_view,py-k-ds-d2-02,,2026-01-10 17:28:29
evt-00003018,sess-00082,S-477,python_fundamentals,option_select,py-sr-experience-oop,D,2026-01-17 08:09:29
evt-00018034,sess-00487,S-740,python_fundamentals,option_select,py-k-oop-d2-01,B,2026-01-26 22:43:28
evt-00060067,sess-01611,S-060,data_viz,question_view,dv-k-mpl-d1-01,,2026-02-26 16:01:43
evt-00050530,sess-01350,S-682,sql_duckdb,option_select,sq-a-window-d3-01,A,2026-03-17 11:39:06
evt-00011285,sess-00310,S-168,sql_duckdb,option_select,sq-sr-confidence-agg,D,2026-04-03 10:09:54
evt-00040984,sess-01098,S-583,python_fundamentals,option_select,py-sr-confidence-oop,C,2026-01-23 08:34:22
